Country,ISO2,Metro Area / City,Admin Region,Longitude,Latitude,Population,Population Proper,Capital Status,Source Country Name,Source URL
China,CN,Chongqing,Chongqing,106.5069,29.55,"32,054,159","32,054,159",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guangzhou,Guangdong,113.26,23.13,"26,940,000","18,676,605",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shanghai,Shanghai,121.4692,31.2325,"24,870,895","24,870,895",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Beijing,Beijing,116.4075,39.904,"21,893,095","21,893,095",primary,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chengdu,Sichuan,104.0633,30.66,"20,937,757","20,937,757",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shenzhen,Guangdong,114.0544,22.5467,"17,619,000","17,494,398",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tianjin,Tianjin,117.2056,39.1467,"13,866,009","13,866,009",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Suzhou,Jiangsu,120.6194,31.3,"12,748,262","12,748,262",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wuhan,Hubei,114.2975,30.595,"12,447,718","12,447,718",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiĺan,Shaanxi,108.9422,34.2611,"12,328,000","12,183,280",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hangzhou,Zhejiang,120.1675,30.25,"11,936,010","11,936,010",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baoding,Hebei,115.4845,38.8671,"11,544,036","11,544,036",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Linyi,Shandong,118.3502,35.1041,"11,018,365","11,018,365",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dongguan,Guangdong,113.7493,23.0475,"10,646,000","10,466,625",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Harbin,Heilongjiang,126.6333,45.75,"10,635,971","10,635,971",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qingdao,Shandong,120.4,36.1167,"10,071,722","10,071,722",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nanyang,Henan,112.5292,32.9987,"9,713,112","9,713,112",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Foshan,Guangdong,113.1056,23.0292,"9,498,863","9,498,863",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nanjing,Jiangsu,118.7789,32.0608,"9,314,685","9,314,685",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jinan,Shandong,116.9833,36.6667,"9,202,432","9,202,432",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tongshan,Jiangsu,117.1859,34.261,"9,083,790","9,083,790",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhoukou,Henan,114.6418,33.625,"9,026,015","9,026,015",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Ganzhou,Jiangxi,114.9336,25.8292,"8,970,014","8,970,014",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Heze,Shandong,115.4333,35.2333,"8,795,939","8,795,939",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Quanzhou,Fujian,118.5858,24.9139,"8,782,285","8,782,285",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jining,Shandong,116.5667,35.4,"8,357,897","8,357,897",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shenyang,Liaoning,123.4281,41.8025,"8,294,000","8,294,000",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fuyang,Anhui,115.8045,32.8986,"8,200,264","8,200,264",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shangqiu,Henan,115.6467,34.4259,"7,816,831","7,816,831",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dalian,Liaoning,121.6,38.9,"7,450,785","7,450,785",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Cangzhou,Hebei,116.8452,38.3037,"7,300,783","7,300,783",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xingtai,Hebei,114.4753,37.0659,"7,111,106","7,111,106",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhumadian,Henan,114.0253,32.9773,"7,008,427","7,008,427",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhanjiang,Guangdong,110.4031,21.1967,"6,981,236","6,981,236",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Bijie,Guizhou,105.2863,27.3019,"6,899,636","6,899,636",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yancheng,Jiangsu,120.1569,33.35,"6,709,629","6,709,629",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hengyang,Hunan,112.5857,26.8968,"6,645,243","6,645,243",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zunyi,Guizhou,106.9336,27.705,"6,606,675","6,606,675",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shaoyang,Hunan,111.4725,27.2418,"6,563,520","6,563,520",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shangrao,Jiangxi,117.9633,28.4419,"6,491,088","6,491,088",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huanggang,Hubei,114.875,30.45,"6,333,000","6,333,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Maoming,Guangdong,110.9178,21.6618,"6,313,200","6,313,200",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nangandao,Henan,113.8851,35.2992,"6,251,929","6,251,929",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinyang,Henan,114.0672,32.1264,"6,234,401","6,234,401",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Liaocheng,Shandong,115.9833,36.45,"5,952,128","5,952,128",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yulin,Guangxi,110.1507,22.6293,"5,849,700","5,849,700",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changde,Hunan,111.6839,29.0397,"5,827,200","5,827,200",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yueyang,Hunan,113.1309,29.3647,"5,797,100","5,797,100",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qujing,Yunnan,103.8029,25.5102,"5,765,775","5,765,775",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Pudong,Shanghai,121.5397,31.2231,"5,681,512","5,681,512",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiangyang,Hubei,112.1531,32.0654,"5,680,000","5,680,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhengzhou,Henan,113.6605,34.7492,"5,621,594","5,621,594",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dezhou,Shandong,116.3105,37.4513,"5,611,194","5,611,194",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nanchong,Sichuan,106.0784,30.7991,"5,607,565","5,607,565",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jieyang,Guangdong,116.3649,23.5533,"5,577,814","5,577,814",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yichun,Jiangxi,114.383,27.8041,"5,573,200","5,573,200",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Taiĺan,Shandong,117.0809,36.2001,"5,472,217","5,472,217",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Dazhou,Sichuan,107.4947,31.2152,"5,468,097","5,468,097",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Langfang,Hebei,116.7006,39.5196,"5,464,087","5,464,087",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Suihua,Heilongjiang,126.9808,46.6384,"5,418,153","5,418,153",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qiqihar,Heilongjiang,123.9512,47.3398,"5,367,003","5,367,003",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Suzhou,Anhui,116.9683,33.6333,"5,324,476","5,324,476",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yongzhou,Hunan,111.5953,26.4515,"5,289,824","5,289,824",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yuncheng,Shanxi,110.998,35.0304,"5,134,779","5,134,779",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhaotong,Yunnan,103.7144,27.3328,"5,092,611","5,092,611",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guilin,Guangxi,110.2864,25.2819,"5,085,500","5,085,500",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhangzhou,Fujian,117.6612,24.5093,"5,054,328","5,054,328",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Bozhou,Anhui,115.7742,33.8626,"4,996,844","4,996,844",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Pingdingshan,Henan,113.2999,33.735,"4,987,137","4,987,137",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Suqian,Jiangsu,118.2831,33.9331,"4,986,192","4,986,192",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huaihua,Hunan,109.9592,27.5494,"4,979,600","4,979,600",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiĺan,Jiangxi,114.9793,27.1172,"4,956,600","4,956,600",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiaoganzhan,Hubei,113.911,30.9273,"4,921,000","4,921,000",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiujiang,Jiangxi,116.0021,29.7048,"4,896,800","4,896,800",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yibin,Sichuan,104.64,28.7596,"4,887,242","4,887,242",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Mianyang,Sichuan,104.7385,31.4669,"4,868,243","4,868,243",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Huanglongsi,Henan,114.345,34.795,"4,824,016","4,824,016",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiangmen,Guangdong,113.0833,22.5833,"4,798,090","4,798,090",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changsha,Hunan,112.9709,28.1987,"4,766,297","4,766,297",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chenzhou,Hunan,113.0267,25.7989,"4,744,500","4,744,500",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Weinan,Shaanxi,109.4684,34.4996,"4,688,744","4,688,744",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinpu,Jiangsu,119.1801,34.5906,"4,599,360","4,599,360",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yangzhou,Jiangsu,119.4363,32.3912,"4,559,797","4,559,797",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Taizhou,Jiangsu,119.9,32.4831,"4,512,762","4,512,762",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hengshui,Hebei,115.686,37.7348,"4,472,000","4,472,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Kunming,Yunnan,102.7061,25.0433,"4,422,687","4,422,687",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yiyang,Hunan,112.3333,28.5833,"4,413,800","4,413,800",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guigang,Guangxi,109.5944,23.1144,"4,409,200","4,409,200",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changchun,Jilin,125.3228,43.88,"4,408,155","4,408,155",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Luĺan,Anhui,116.5078,31.7542,"4,393,699","4,393,699",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiangguanchi,Henan,113.8201,34.0244,"4,379,998","4,379,998",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Meizhou,Guangdong,116.1191,24.2998,"4,378,800","4,378,800",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhangjiakou,Hebei,114.8811,40.8108,"4,345,485","4,345,485",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chifeng,Inner Mongolia,118.8825,42.255,"4,341,245","4,341,245",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,▄rŘmqi,Xinjiang,87.6125,43.8225,"4,335,018","4,335,018",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shantou,Guangdong,116.6822,23.3539,"4,312,193","4,312,193",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Luzhou,Sichuan,105.4409,28.8918,"4,254,149","4,254,149",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hefei,Anhui,117.2808,31.8639,"4,216,941","4,216,941",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Anqing,Anhui,117.0333,30.5,"4,165,284","4,165,284",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Liuzhou,Guangxi,109.4281,24.3264,"4,157,934","4,157,934",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhaoqing,Guangdong,112.4667,23.05,"4,151,700","4,151,700",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shijiazhuang,Hebei,114.51,38.0425,"4,098,244","4,098,244",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Ningbo,Zhejiang,121.5492,29.875,"4,087,524","4,087,524",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fuzhou,Jiangxi,116.3577,27.9814,"4,047,200","4,047,200",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhuzhou,Hunan,113.1469,27.8407,"4,020,800","4,020,800",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiaoxita,Hubei,111.2803,30.7083,"4,017,607","4,017,607",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Chuzhou,Anhui,118.3115,32.3062,"3,987,054","3,987,054",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Linfen,Shanxi,111.5087,36.0812,"3,976,481","3,976,481",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qingyuan,Guangdong,113.0507,23.6842,"3,969,473","3,969,473",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xianyang,Shaanxi,108.7092,34.3297,"3,959,842","3,959,842",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Loudi,Hunan,111.9974,27.7378,"3,931,800","3,931,800",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Deyang,Sichuan,104.395,31.1289,"3,877,000","3,877,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Taiyuan,Shanxi,112.5425,37.8733,"3,875,054","3,875,054",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zaozhuang,Shandong,117.55,34.8667,"3,855,601","3,855,601",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nanning,Guangxi,108.315,22.8192,"3,837,979","3,837,979",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Puyang,Henan,115.03,35.7639,"3,772,088","3,772,088",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xiamen,Fujian,118.0819,24.4797,"3,707,091","3,707,091",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Neijiang,Sichuan,105.0635,29.5872,"3,702,847","3,702,847",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Fuzhou,Fujian,119.2917,26.0769,"3,671,193","3,671,193",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baicheng,Guangxi,106.6194,23.901,"3,669,400","3,669,400",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wuhu,Anhui,118.3622,31.334,"3,644,420","3,644,420",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Yulinshi,Shaanxi,109.7388,38.2655,"3,624,750","3,624,750",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wenzhou,Zhejiang,120.6561,27.9991,"3,604,447","3,604,447",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changzhou,Jiangsu,119.9692,31.8122,"3,601,080","3,601,080",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jiaozuo,Henan,113.2304,35.229,"3,590,700","3,590,700",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Nanchang,Jiangxi,115.8872,28.6842,"3,576,548","3,576,548",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hohhot,Inner Mongolia,111.6629,40.8151,"3,446,100","3,446,100",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tangshan,Hebei,118.1739,39.6294,"3,399,232","3,399,232",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Shiyan,Hubei,110.7755,32.6351,"3,398,000","3,398,000",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Siping,Jilin,124.3644,43.1715,"3,385,156","3,385,156",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Changzhi,Shanxi,113.097,36.1953,"3,334,565","3,334,565",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Anshan,Liaoning,122.9895,41.1066,"3,325,372","3,325,372",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Baojishi,Shaanxi,107.1751,34.3609,"3,321,853","3,321,853",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guozhen,Shaanxi,107.359,34.3659,"3,321,853","3,321,853",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qinzhou,Guangxi,108.6167,21.95,"3,304,400","3,304,400",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Guiyang,Guizhou,106.7078,26.5794,"3,299,725","3,299,725",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tongren,Guizhou,109.1885,27.7233,"3,298,468","3,298,468",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Bengbu,Anhui,117.3531,32.9354,"3,296,408","3,296,408",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Bazhou,Sichuan,106.7559,31.8576,"3,283,148","3,283,148",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Suining,Sichuan,105.5737,30.5098,"3,252,619","3,252,619",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Wuxi,Jiangsu,120.2833,31.5667,"3,245,180","3,245,180",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Leshan,Sichuan,103.7575,29.5854,"3,235,759","3,235,759",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Hanzhong,Shaanxi,107.026,33.0794,"3,211,462","3,211,462",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Putian,Fujian,119.0103,25.4394,"3,210,714","3,210,714",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Zhenjiang,Jiangsu,119.4551,32.2109,"3,210,418","3,210,418",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Ningde,Fujian,119.5228,26.6617,"3,146,789","3,146,789",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Tongliao,Inner Mongolia,122.264,43.6172,"3,139,153","3,139,153",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Qinhuangdao,Hebei,119.5881,39.9398,"3,136,879","3,136,879",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Jinzhou,Liaoning,121.1292,41.1144,"3,126,463","3,126,463",,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Heyuan,Guangdong,114.6923,23.7503,"3,093,900","3,093,900",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Xinzhou,Shanxi,112.7233,38.4178,"3,067,501","3,067,501",minor,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
China,CN,Lanzhou,Gansu,103.8318,36.0617,"3,067,142","3,067,142",admin,China,https://simplemaps.com/static/data/country-cities/cn/cn.csv
